rank,members,n_strains,axes,n_axes,diversity_mean,effect_mean_g,propionate_frac,culturability_mean,genus_diversity,spore_frac,composite_v2
3025,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Butyrivibrio_crossotus,5,propionate+butyrate,2,0.244,0.222,0.6,0.81,0.8,0.4,0.6232
3026,Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_dorei; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.19,0.244,0.8,0.83,0.6,0.0,0.6232
3027,Odoribacter_splanchnicus; Ruminococcus_lactaris; Bacteroides_intestinalis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.162,0.212,0.6,0.82,1.0,0.4,0.6232
3028,Odoribacter_splanchnicus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.173,0.199,0.6,0.81,1.0,0.4,0.6232
3029,Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.188,0.232,0.5,0.875,0.75,0.5,0.6231
3030,Barnesiella_intestinihominis; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.214,0.248,0.25,0.8,1.0,0.75,0.6231
3031,Odoribacter_splanchnicus; Alistipes_indistinctus; Butyrivibrio_crossotus,3,propionate+butyrate,2,0.214,0.218,0.67,0.8,1.0,0.33,0.6231
3032,Barnesiella_intestinihominis; Alistipes_indistinctus; Turicibacter_sanguinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.164,0.215,0.6,0.79,1.0,0.4,0.6231
3033,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.176,0.231,0.75,0.875,1.0,0.25,0.6231
3034,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.18,0.255,0.75,0.912,0.75,0.25,0.6231
3035,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.158,0.261,0.4,0.81,1.0,0.4,0.623
3036,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_dorei; Ruminococcus_lactaris,4,propionate+mucin,2,0.257,0.205,0.5,0.812,1.0,0.5,0.623
3037,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate,2,0.224,0.219,0.6,0.82,1.0,0.4,0.623
3038,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.161,0.28,0.4,0.84,0.8,0.4,0.623
3039,Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.194,0.223,0.8,0.86,0.8,0.2,0.623
3040,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Turicibacter_sanguinis,4,propionate+mucin,2,0.209,0.228,0.75,0.838,0.75,0.25,0.623
3041,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_dorei; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.216,0.24,0.5,0.812,1.0,0.25,0.6229
3042,Eubacterium_eligens; Bacteroides_dorei; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,4,propionate+butyrate+mucin,3,0.16,0.234,0.5,0.875,1.0,0.5,0.6229
3043,Odoribacter_splanchnicus; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.206,0.213,0.4,0.8,1.0,0.6,0.6229
3044,Barnesiella_intestinihominis; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.18,0.213,0.6,0.83,0.8,0.4,0.6227
3045,Alistipes_indistinctus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.13,0.218,1.0,0.883,1.0,0.0,0.6227
3046,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Turicibacter_sanguinis,4,propionate+mucin,2,0.235,0.234,0.5,0.812,1.0,0.5,0.6227
3047,Alistipes_putredinis; Bacteroides_dorei; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.189,0.208,0.5,0.8,1.0,0.5,0.6227
3048,Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.135,0.249,1.0,0.933,0.67,0.0,0.6227
3049,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_intestinalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.198,0.212,0.8,0.89,0.8,0.2,0.6227
3050,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Turicibacter_sanguinis,5,propionate+mucin,2,0.236,0.227,0.6,0.84,0.8,0.4,0.6227
3051,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.189,0.239,0.4,0.79,1.0,0.6,0.6226
3052,Odoribacter_splanchnicus; Bacteroides_dorei; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.169,0.202,0.6,0.82,1.0,0.4,0.6226
3053,Eubacterium_eligens; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.177,0.25,0.4,0.82,1.0,0.6,0.6226
3054,Alistipes_putredinis; Alistipes_indistinctus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.213,0.217,0.5,0.75,0.75,0.5,0.6226
3055,Barnesiella_intestinihominis; Eubacterium_siraeum; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.196,0.257,0.25,0.762,1.0,0.5,0.6226
3056,Alistipes_putredinis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.2,0.229,0.4,0.76,1.0,0.6,0.6225
3057,Barnesiella_intestinihominis; Bacteroides_dorei; Ruminococcus_lactaris,3,propionate+mucin,2,0.238,0.183,0.67,0.8,1.0,0.33,0.6225
3058,Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.159,0.242,0.6,0.83,0.8,0.4,0.6225
3059,Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.2,0.213,0.8,0.86,0.8,0.2,0.6224
3060,Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.182,0.215,0.6,0.8,0.8,0.4,0.6224
3061,Odoribacter_splanchnicus; Eubacterium_siraeum; Ruminococcus_lactaris; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.202,0.217,0.4,0.81,1.0,0.6,0.6224
3062,Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_intestinalis; Bacteroides_salyersiae,5,propionate+mucin,2,0.181,0.226,1.0,0.92,0.4,0.0,0.6224
3063,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.188,0.243,0.75,0.912,0.75,0.25,0.6224
3064,Alistipes_putredinis; Bacteroides_dorei; Fretibacterium_fastidiosum,3,propionate+mucin,2,0.183,0.23,0.67,0.8,1.0,0.0,0.6224
3065,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.184,0.22,0.75,0.875,1.0,0.25,0.6224
3066,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.164,0.251,0.4,0.81,1.0,0.4,0.6224
3067,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.167,0.27,0.4,0.84,0.8,0.4,0.6224
3068,Barnesiella_intestinihominis; Alistipes_putredinis; Alistipes_indistinctus; Ruminococcus_lactaris; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.218,0.2,0.8,0.79,0.8,0.2,0.6223
3069,Eubacterium_siraeum; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,3,propionate+butyrate+mucin,3,0.187,0.251,0.33,0.85,1.0,0.67,0.6223
3070,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Turicibacter_sanguinis,4,propionate+mucin,2,0.216,0.216,0.75,0.838,0.75,0.25,0.6222
3071,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Intestinimonas_butyriciproducens,5,propionate+butyrate,2,0.279,0.231,0.4,0.81,0.8,0.6,0.6222
3072,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.174,0.246,0.4,0.76,1.0,0.4,0.6222
3073,Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_intestinalis,5,propionate+mucin,2,0.249,0.234,0.6,0.85,0.6,0.4,0.6222
3074,Alistipes_putredinis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.162,0.212,0.6,0.81,1.0,0.4,0.6222
3075,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.194,0.228,0.4,0.81,1.0,0.6,0.6221
3076,Barnesiella_intestinihominis; Eubacterium_eligens; Intestinimonas_butyriciproducens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.2,0.223,0.4,0.79,1.0,0.6,0.6221
3077,Barnesiella_intestinihominis; Bacteroides_dorei; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.186,0.204,0.6,0.83,0.8,0.4,0.6221
3078,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_intestinalis; Bacteroides_salyersiae,5,propionate+mucin,2,0.216,0.212,0.8,0.9,0.6,0.2,0.622
3079,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.215,0.228,0.6,0.83,1.0,0.4,0.622
3080,Barnesiella_intestinihominis; Eubacterium_eligens; Eubacterium_siraeum; Bacteroides_dorei; Bacteroides_intestinalis,5,propionate+mucin,2,0.253,0.223,0.6,0.88,0.6,0.4,0.6219
3081,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Turicibacter_sanguinis,5,propionate+mucin,2,0.238,0.207,0.6,0.77,1.0,0.4,0.6219
3082,Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_dorei; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.165,0.232,0.6,0.83,0.8,0.4,0.6219
3083,Bacteroides_cellulosilyticus; Bacteroides_dorei; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.146,0.233,1.0,0.933,0.67,0.0,0.6217
3084,Alistipes_putredinis; Ruminococcus_lactaris; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.158,0.215,0.6,0.82,1.0,0.4,0.6217
3085,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.199,0.259,0.6,0.84,0.8,0.2,0.6217
3086,Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_intestinalis,5,propionate+mucin,2,0.213,0.228,0.8,0.83,0.6,0.2,0.6217
3087,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.17,0.25,0.4,0.77,1.0,0.4,0.6217
3088,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_intestinalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.196,0.241,0.6,0.81,1.0,0.2,0.6217
3089,Alistipes_indistinctus; Bacteroides_dorei; Parabacteroides_goldsteinii,3,propionate+mucin,2,0.141,0.202,1.0,0.883,1.0,0.0,0.6217
3090,Eubacterium_eligens; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,4,propionate+butyrate+mucin,3,0.162,0.294,0.25,0.812,1.0,0.5,0.6217
3091,Barnesiella_intestinihominis; Eubacterium_eligens; Ruminococcus_lactaris; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.195,0.227,0.4,0.8,1.0,0.6,0.6216
3092,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_salyersiae; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.201,0.19,0.8,0.82,1.0,0.2,0.6216
3093,Alistipes_putredinis; Eubacterium_eligens; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei,5,propionate+mucin,2,0.255,0.225,0.6,0.85,0.6,0.4,0.6216
3094,Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Ruminococcus_lactaris; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.219,0.226,0.4,0.77,0.8,0.6,0.6215
3095,Barnesiella_intestinihominis; Alistipes_putredinis; Ruminococcus_lactaris; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.218,0.205,0.4,0.74,1.0,0.6,0.6215
3096,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Turicibacter_sanguinis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.238,0.201,0.6,0.8,1.0,0.4,0.6215
3097,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.191,0.232,0.4,0.8,1.0,0.6,0.6215
3098,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_dorei; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.2,0.218,0.4,0.81,1.0,0.6,0.6215
3099,Odoribacter_splanchnicus; Bacteroides_dorei; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.186,0.203,0.6,0.83,0.8,0.4,0.6215
3100,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.233,0.23,0.6,0.84,0.8,0.4,0.6215
3101,Barnesiella_intestinihominis; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis,5,propionate+mucin,2,0.23,0.211,0.6,0.81,1.0,0.4,0.6215
3102,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.194,0.251,0.4,0.83,0.8,0.6,0.6215
3103,Barnesiella_intestinihominis; Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_intestinalis,5,propionate+mucin,2,0.214,0.198,0.8,0.83,0.8,0.2,0.6214
3104,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Ruminococcus_lactaris; Bacteroides_intestinalis,5,propionate+mucin,2,0.217,0.217,0.8,0.86,0.6,0.2,0.6214
3105,Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_intestinalis; Bacteroides_salyersiae; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.175,0.211,1.0,0.88,0.6,0.0,0.6214
3106,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.191,0.217,0.75,0.825,1.0,0.25,0.6214
3107,Odoribacter_splanchnicus; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.132,0.233,0.6,0.82,1.0,0.2,0.6214
3108,Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.201,0.261,0.6,0.81,0.8,0.2,0.6214
3109,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_salyersiae; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.212,0.243,0.5,0.812,1.0,0.25,0.6214
3110,Odoribacter_splanchnicus; Eubacterium_eligens; Intestinimonas_butyriciproducens,3,propionate+butyrate,2,0.273,0.232,0.33,0.8,1.0,0.67,0.6214
3111,Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Bacteroides_intestinalis; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.183,0.245,0.8,0.86,0.6,0.0,0.6213
3112,Eubacterium_siraeum; Bacteroides_dorei; Intestinimonas_butyriciproducens,3,propionate+butyrate+mucin,3,0.197,0.235,0.33,0.85,1.0,0.67,0.6213
3113,Barnesiella_intestinihominis; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.185,0.211,0.5,0.8,1.0,0.5,0.6213
3114,Barnesiella_intestinihominis; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.157,0.216,0.6,0.82,1.0,0.4,0.6213
3115,Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,4,propionate+butyrate+mucin,3,0.164,0.217,0.75,0.9,0.5,0.25,0.6212
3116,Barnesiella_intestinihominis; Ruminococcus_lactaris; Intestinimonas_butyriciproducens,3,propionate+butyrate+mucin,3,0.227,0.213,0.33,0.733,1.0,0.67,0.6212
3117,Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_salyersiae,3,propionate+mucin,2,0.196,0.227,0.67,0.867,1.0,0.33,0.6212
3118,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Turicibacter_sanguinis; Butyrivibrio_crossotus; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.192,0.223,0.4,0.74,1.0,0.4,0.6212
3119,Barnesiella_intestinihominis; Bacteroides_dorei; Bacteroides_intestinalis; Bacteroides_salyersiae; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.179,0.2,1.0,0.91,0.6,0.0,0.6212
3120,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_salyersiae,3,propionate+mucin,2,0.201,0.258,0.67,0.917,0.67,0.33,0.6212
3121,Barnesiella_intestinihominis; Eubacterium_siraeum; Alistipes_indistinctus; Bacteroides_dorei; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.202,0.231,0.6,0.81,1.0,0.2,0.6211
3122,Alistipes_putredinis; Eubacterium_eligens; Ruminococcus_lactaris; Bacteroides_intestinalis,4,propionate+mucin,2,0.244,0.22,0.5,0.812,1.0,0.5,0.6211
3123,Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.186,0.279,0.5,0.812,1.0,0.25,0.6211
3124,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Bacteroides_dorei; Fretibacterium_fastidiosum,5,propionate+mucin,2,0.205,0.25,0.6,0.84,0.8,0.2,0.6211
3125,Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_dorei; Ruminococcus_lactaris,5,propionate+mucin,2,0.219,0.218,0.8,0.83,0.6,0.2,0.6211
3126,Bacteroides_cellulosilyticus; Alistipes_indistinctus; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.159,0.247,0.5,0.8,1.0,0.5,0.621
3127,Eubacterium_eligens; Bacteroides_cellulosilyticus; Ruminococcus_lactaris; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.19,0.254,0.4,0.84,0.8,0.6,0.621
3128,Eubacterium_eligens; Alistipes_indistinctus; Ruminococcus_lactaris; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.187,0.235,0.4,0.81,1.0,0.6,0.621
3129,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.232,0.229,0.6,0.84,0.8,0.4,0.6209
3130,Eubacterium_eligens; Bacteroides_cellulosilyticus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.2,0.241,0.4,0.83,0.8,0.6,0.6209
3131,Odoribacter_splanchnicus; Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_intestinalis; Turicibacter_sanguinis,5,propionate+mucin,2,0.229,0.21,0.6,0.81,1.0,0.4,0.6209
3132,Eubacterium_eligens; Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens; Turicibacter_sanguinis,5,propionate+butyrate+mucin,3,0.197,0.222,0.4,0.8,1.0,0.6,0.6209
3133,Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_intestinalis; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.158,0.228,1.0,0.91,0.6,0.0,0.6209
3134,Odoribacter_splanchnicus; Eubacterium_eligens; Ruminococcus_lactaris; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.232,0.223,0.25,0.775,1.0,0.75,0.6209
3135,Barnesiella_intestinihominis; Alistipes_indistinctus; Bacteroides_salyersiae; Turicibacter_sanguinis,4,propionate+mucin,2,0.208,0.196,0.75,0.8,1.0,0.25,0.6208
3136,Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_dorei; Bacteroides_salyersiae; Parabacteroides_goldsteinii,5,propionate+mucin,2,0.181,0.201,1.0,0.88,0.6,0.0,0.6208
3137,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Turicibacter_sanguinis,4,propionate+mucin,2,0.212,0.219,0.75,0.838,0.75,0.25,0.6208
3138,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Turicibacter_sanguinis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.219,0.184,0.75,0.787,1.0,0.25,0.6208
3139,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Alistipes_indistinctus; Ruminococcus_lactaris,5,propionate+mucin,2,0.258,0.204,0.6,0.78,0.8,0.4,0.6208
3140,Barnesiella_intestinihominis; Bacteroides_dorei; Turicibacter_sanguinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.163,0.206,0.6,0.82,1.0,0.4,0.6207
3141,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_intestinalis; Fretibacterium_fastidiosum,4,propionate+mucin,2,0.211,0.242,0.5,0.812,1.0,0.25,0.6207
3142,Eubacterium_eligens; Bacteroides_intestinalis; Bacteroides_salyersiae; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.152,0.237,0.6,0.89,0.8,0.4,0.6207
3143,Alistipes_putredinis; Bacteroides_intestinalis; Bacteroides_salyersiae; Turicibacter_sanguinis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.175,0.216,0.6,0.83,0.8,0.4,0.6206
3144,Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_intestinalis; Bacteroides_salyersiae,5,propionate+mucin,2,0.191,0.243,0.8,0.9,0.6,0.2,0.6206
3145,Odoribacter_splanchnicus; Bacteroides_intestinalis; Turicibacter_sanguinis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.184,0.21,0.5,0.8,1.0,0.5,0.6205
